#Spectrum  6-10-2015 18:06,
#Frequency  1305000000  Hz,
#Reference Level  -10  dBm,
#RF & IF Optimization  KinderGentler  ,
#Span  2600000000  Hz,
#Resolution Bandwidth  1000000  Hz,
#RBW Window Type  Kaiser  ,
#Function  Average  ,
#Detection  Average  ,
#NumberPoints  10401  ,
#XStart  5000000  Hz,
#XStop  2605000000  Hz,
5,-74.5479126
5.25,-74.51480103
5.5,-74.62754822
5.75,-74.83895874
6,-75.05415344
6.25,-75.03651428
6.5,-74.74119568
6.75,-74.43084717
7,-74.30752563
7.25,-74.36564636
7.5,-74.53375244
7.75,-74.73677063
8,-73.5041275
8.25,-64.27759552
8.5,-52.36991882
8.75,-42.64657593
9,-35.14984131
9.25,-29.58716393
9.5,-25.74458504
9.75,-23.48784828
10,-22.74382973
10.25,-23.48930359
10.5,-25.74756241
10.75,-29.5922966
11,-35.16064835
11.25,-42.67971039
11.5,-52.50314713
11.75,-64.82764435
12,-74.39629364
12.25,-76.05260468
12.5,-76.4830246
12.75,-76.64620209
13,-76.66061401
13.25,-76.36771393
13.5,-75.70226288
13.75,-74.939888
14,-74.45946503
14.25,-74.42156219
14.5,-74.69406128
14.75,-74.97673798
15,-75.07093048
15.25,-75.07577515
15.5,-75.1880188
15.75,-75.31835938
16,-75.09603882
16.25,-74.47679901
16.5,-73.89678955
16.75,-73.69828796
17,-73.90462494
17.25,-74.29898834
17.5,-74.56044006
17.75,-74.49985504
18,-73.98285675
18.25,-71.24638367
18.5,-62.95990372
18.75,-53.79545593
19,-46.39440918
19.25,-40.85403442
19.5,-37.01738358
19.75,-34.76200104
20,-34.0181694
20.25,-34.76420593
20.5,-37.02506256
20.75,-40.87849426
21,-46.47507858
21.25,-54.09190369
21.5,-64.23352814
21.75,-75.1915741
22,-76.23060608
22.25,-76.22706604
22.5,-76.77727509
22.75,-77.332901
23,-77.73157501
23.25,-77.71591187
23.5,-76.96482086
23.75,-75.91387939
24,-75.21471405
24.25,-74.94963837
24.5,-74.80773926
24.75,-74.58052826
25,-74.38513947
25.25,-74.42030334
25.5,-74.7673111
25.75,-75.39562988
26,-76.1883316
26.25,-76.90368652
26.5,-77.25682831
26.75,-77.28791809
27,-77.28858185
27.25,-77.25263977
27.5,-76.99328613
27.75,-76.67332458
28,-75.68438721
28.25,-65.33588409
28.5,-52.72126007
28.75,-42.85391998
29,-35.32375717
29.25,-29.75195122
29.5,-25.90632629
29.75,-23.64827347
30,-22.9034977
30.25,-23.64855003
30.5,-25.90666008
30.75,-29.75152397
31,-35.3200531
31.25,-42.8380928
31.5,-52.65682983
31.75,-65.0153656
32,-74.48766327
32.25,-75.09123993
32.5,-74.72253418
32.75,-74.2682724
33,-73.80660248
33.25,-73.52502441
33.5,-73.61090088
33.75,-74.12560272
34,-74.94141388
34.25,-75.70650482
34.5,-76.05957031
34.75,-76.10166931
35,-76.23896027
35.25,-76.61416626
35.5,-76.97517395
35.75,-76.96926117
36,-76.55786896
36.25,-75.99217224
36.5,-75.48900604
36.75,-75.11445618
37,-74.85123444
37.25,-74.67474365
37.5,-74.58867645
37.75,-74.61800385
38,-74.64271545
38.25,-72.15016174
38.5,-62.65330505
38.75,-53.07462311
39,-45.57020187
39.25,-39.99379349
39.5,-36.14058304
39.75,-33.8761673
40,-33.12692642
40.25,-33.8694458
40.5,-36.12801361
40.75,-39.98019791
41,-45.57723999
41.25,-53.20217896
41.5,-63.42086029
41.75,-74.78895569
42,-74.90782928
42.25,-74.18968201
42.5,-74.33290863
42.75,-74.92416382
43,-75.61068726
43.25,-75.88154602
43.5,-75.61827087
43.75,-75.19535828
44,-74.91824341
44.25,-74.87276459
44.5,-74.99370575
44.75,-75.05390167
45,-74.86042023
45.25,-74.55540466
45.5,-74.41913605
45.75,-74.52797699
46,-74.7482605
46.25,-74.95923615
46.5,-75.21701813
46.75,-75.59487915
47,-75.97281647
47.25,-76.22213745
47.5,-76.44807434
47.75,-76.67844391
48,-75.93627167
48.25,-65.76722717
48.5,-53.006073
48.75,-43.07865143
49,-35.52686691
49.25,-29.94639206
49.5,-26.09672165
49.75,-23.83635712
50,-23.09007072
50.25,-23.83418465
50.5,-26.0923481
50.75,-29.94020462
51,-35.5209465
51.25,-43.08488083
51.5,-53.09460831
51.75,-66.38698578
52,-76.06409454
52.25,-75.99242401
52.5,-76.56223297
52.75,-77.18597412
53,-77.64522552
53.25,-77.69107819
53.5,-77.12975311
53.75,-76.26463318
54,-75.53417206
54.25,-75.12297058
54.5,-75.09072876
54.75,-75.51024628
55,-76.43965149
55.25,-77.80000305
55.5,-79.09561157
55.75,-79.32962036
56,-78.43929291
56.25,-77.49906158
56.5,-77.09560394
56.75,-77.27254486
57,-77.84614563
57.25,-78.39164734
57.5,-78.44960022
57.75,-78.17412567
58,-78.05739594
58.25,-73.43175507
58.5,-61.82712173
58.75,-52.03323746
59,-44.52939987
59.25,-38.97073746
59.5,-35.13154602
59.75,-32.87636185
60,-32.13246155
60.25,-32.87677765
60.5,-35.1319313
60.75,-38.96854401
61,-44.51224136
61.25,-51.94132614
61.5,-61.32931519
61.75,-70.89504242
62,-74.78557587
62.25,-75.64995575
62.5,-76.22115326
62.75,-76.75947571
63,-77.15613556
63.25,-77.0870285
63.5,-76.54736328
63.75,-76.02955627
64,-75.91789246
64.25,-76.25795746
64.5,-76.81140137
64.75,-77.1102829
65,-76.82538605
65.25,-76.18714905
65.5,-75.64313507
65.75,-75.41361237
66,-75.44996643
66.25,-75.58815765
66.5,-75.77287292
66.75,-76.05908966
67,-76.33694458
